ID,TIME,Numerical_1,Numerical_2,Numerical_3,Numerical_4,Numerical_5,Categorical_1,Categorical_2,Categorical_3,Categorical_4,Categorical_5,DEF,FPD,OLD_SCORE,WEIGHT
11294,2017-05-13 17:50,1.244687933,1.626293071,NA,0.974143473,0.910433032,BBB,FFF,BBB,EEE,NA,0,0,0.264050423,3
11295,2017-05-13 18:25,1.045837006,2.489117909,NA,NA,0.359118405,EEE,EEE,BBB,CCC,BBB,,0,0.654654842,3
11296,2017-05-13 18:29,0.919646045,1.556682296,6.01752138,4.538393678,5.561141826,BBB,EEE,AAA,NA,CCC,,0,0.700176638,5
11297,2017-05-13 19:38,3.193088105,1.288639535,1.506355566,4.186547948,17.27273454,DDD,FFF,CCC,NA,NA,,0,0.59905415,5
11298,2017-05-13 19:43,0.484474286,0.461917114,3.126831607,2.319271354,NA,EEE,III,BBB,DDD,BBB,,0,0.715428445,1
11299,2017-05-13 19:46,0.830283407,0.646008542,0.514570381,2.616669548,NA,HHH,HHH,CCC,NA,EEE,,0,0.660841196,2
11300,2017-05-13 19:51,0.844302015,3.137579421,NA,0.179998051,0.286035541,DDD,CCC,AAA,NA,NA,,0,0.78112228,1
11301,2017-05-13 19:53,4.250638879,2.16977839,0.459149156,1.859835065,1.504945635,HHH,HHH,CCC,DDD,EEE,,0,0.824491626,3
11302,2017-05-13 19:59,2.783473037,1.035704863,1.193204419,0.688606946,0.371022992,CCC,EEE,BBB,NA,DDD,,1,0.508644848,3
11303,2017-05-13 20:04,0.544896967,0.375735371,1.351983359,1.846718789,5.455929399,DDD,DDD,BBB,NA,DDD,,0,0.977688183,1
11304,2017-05-13 20:06,0.907222684,3.486062117,NA,0.881970605,2.34550327,EEE,BBB,BBB,DDD,CCC,,0,0.158337968,2
11305,2017-05-13 20:40,1.073424716,1.424277426,2.092032834,1.356422402,0.877642007,BBB,FFF,AAA,CCC,DDD,,0,0.747673434,3
11306,2017-05-13 20:42,0.692236057,4.079559596,2.969092198,NA,0.108321233,GGG,BBB,CCC,AAA,DDD,,1,0.766509926,3
11307,2017-05-13 20:46,1.639539338,1.68155387,0.389757571,3.271984768,1.898900078,GGG,DDD,BBB,EEE,EEE,,0,0.321011989,5
11308,2017-05-13 20:51,1.423246846,3.526787282,2.957320471,2.482466863,5.773209022,BBB,DDD,BBB,EEE,BBB,,0,0.369084993,5
11309,2017-05-13 20:53,0.780583135,0.591155803,NA,NA,NA,CCC,FFF,BBB,NA,NA,,0,0.791108916,3
11310,2017-05-13 21:10,5.986859447,2.147350673,1.127064687,9.801844377,2.054886848,DDD,FFF,AAA,BBB,NA,,0,0.704631655,4
11311,2017-05-13 21:26,2.440766491,2.322224803,4.068439727,NA,0.399067857,GGG,DDD,BBB,NA,NA,,0,0.801599703,3
11312,2017-05-13 21:40,0.593227939,0.227209319,NA,NA,0.17949368,BBB,FFF,AAA,NA,CCC,,0,0.531767778,2
11313,2017-05-13 22:09,2.674166493,0.673308876,NA,NA,2.52086571,FFF,EEE,AAA,DDD,NA,,0,0.860372844,3
11314,2017-05-13 22:16,0.739961255,4.72423308,NA,NA,NA,EEE,EEE,AAA,CCC,BBB,,0,0.791033785,4
11315,2017-05-13 22:16,0.985262627,1.313803629,NA,2.266612187,0.386524704,BBB,DDD,BBB,NA,BBB,,0,0.61258381,2
11316,2017-05-13 22:33,1.4520087,0.44770978,0.455950853,0.294750374,0.259471462,DDD,FFF,CCC,EEE,NA,,0,0.731550534,5
11317,2017-05-13 22:41,0.508375185,0.288040413,NA,0.417390041,0.384080346,HHH,BBB,CCC,EEE,DDD,,1,0.55559686,3
11318,2017-05-13 22:50,1.127109013,0.8763357,4.44876893,NA,0.500972365,GGG,HHH,CCC,DDD,NA,,0,0.774902883,5
11319,2017-05-13 23:26,0.699086075,0.445582209,NA,0.9378542,NA,HHH,EEE,BBB,NA,CCC,,0,0.712004004,3
11320,2017-05-14 0:33,0.5630222,0.826640901,1.040061671,NA,2.087553128,GGG,FFF,CCC,DDD,NA,,0,0.220007662,5
11321,2017-05-14 0:37,1.155037102,2.752289094,0.628067542,1.556668251,0.606995842,CCC,GGG,CCC,EEE,NA,,0,0.381063344,2
11322,2017-05-14 0:59,0.292519815,1.179619425,NA,NA,NA,CCC,DDD,AAA,EEE,CCC,,0,0.387523122,3
11323,2017-05-14 1:13,0.645047937,0.826893632,0.122380861,4.446247735,1.298184982,DDD,FFF,AAA,DDD,BBB,0,0,0.107340661,2
11324,2017-05-14 1:33,0.795479262,1.030421772,NA,0.192364313,0.287271313,GGG,DDD,BBB,NA,DDD,0,0,0.767658212,1
11325,2017-05-14 1:34,1.96266924,0.976607799,1.188827187,NA,0.168869159,III,III,CCC,BBB,NA,0,0,0.852668376,2
11326,2017-05-14 1:54,0.769216,1.748500192,NA,NA,0.842156387,BBB,FFF,AAA,FFF,BBB,1,0,0.238923155,3
11327,2017-05-14 2:05,1.698430136,0.829210212,2.112264209,0.84721666,4.974926079,EEE,DDD,BBB,CCC,CCC,0,0,0.993607088,5
11328,2017-05-14 2:34,1.23202146,1.499861591,2.321404989,0.768811328,0.421665282,FFF,DDD,BBB,FFF,NA,1,1,0.280910819,2
11329,2017-05-14 2:47,0.614555635,0.487845566,NA,NA,0.497101796,BBB,EEE,AAA,GGG,BBB,0,0,0.963477066,3
11330,2017-05-14 3:11,1.479615186,0.474999377,2.044125194,1.459426158,0.987160287,EEE,FFF,AAA,GGG,CCC,0,0,0.90084308,3
11331,2017-05-14 3:24,1.105226391,1.919146308,2.864755533,NA,1.222114693,DDD,GGG,BBB,DDD,DDD,0,0,0.191021601,4
11332,2017-05-14 3:33,1.403933636,1.099664225,2.440801004,0.908261005,0.601952098,CCC,HHH,BBB,NA,CCC,0,0,0.781164161,5
11333,2017-05-14 3:43,0.98860702,3.729644141,NA,0.257977514,NA,DDD,CCC,BBB,CCC,CCC,0,0,0.939843792,5
11334,2017-05-14 3:45,0.58658009,0.524081122,1.154192352,0.499475462,0.710479014,HHH,CCC,CCC,EEE,CCC,0,0,0.580536703,4
11335,2017-05-14 4:01,1.325360723,0.8020708,NA,NA,2.824875995,GGG,HHH,CCC,NA,EEE,1,1,0.702339975,3
11336,2017-05-14 4:03,0.510916063,1.941239246,NA,1.573881442,2.225085127,DDD,GGG,AAA,EEE,DDD,1,0,0.388635715,4
11337,2017-05-14 4:20,0.478661771,1.566977621,3.935058614,0.278417059,0.521036582,FFF,EEE,CCC,EEE,CCC,0,0,0.392018922,2
11338,2017-05-14 4:22,0.681334353,1.224662173,0.652720209,2.107998729,1.492600041,GGG,FFF,BBB,CCC,NA,0,0,0.503600658,1
11339,2017-05-14 4:26,0.952009911,0.419507586,NA,NA,NA,FFF,BBB,BBB,EEE,NA,0,0,0.886064473,2
11340,2017-05-14 4:54,1.871761693,1.345789859,1.307183071,NA,1.44948152,DDD,AAA,CCC,EEE,NA,0,0,0.496680642,5
11341,2017-05-14 5:41,0.579880535,1.166591719,0.587598986,1.139245844,0.523942519,FFF,FFF,BBB,BBB,AAA,0,0,0.336178411,3
11342,2017-05-14 5:43,0.538874865,2.196216761,2.798427655,NA,1.197658527,EEE,CCC,BBB,DDD,CCC,0,0,0.350216202,5
11343,2017-05-14 6:24,3.43012828,0.4545796,NA,4.220844732,2.513110524,GGG,GGG,AAA,NA,NA,0,0,0.504561004,5
11344,2017-05-14 6:24,1.703867152,1.227919945,NA,NA,1.921788555,EEE,HHH,BBB,DDD,CCC,0,0,0.536839642,4
11345,2017-05-14 6:37,1.964289288,0.49782276,1.416966448,2.720736753,1.993940998,GGG,DDD,BBB,AAA,EEE,0,0,0.50711049,5
11346,2017-05-14 6:45,1.172979966,0.387730121,NA,0.28230159,NA,EEE,HHH,BBB,NA,DDD,0,0,0.576102284,5
11347,2017-05-14 6:45,1.118959877,1.273392054,1.112020148,NA,NA,DDD,FFF,AAA,EEE,AAA,0,0,0.340778598,2
11348,2017-05-14 6:47,0.791342423,0.710015805,0.929869312,0.690209294,1.237083087,DDD,EEE,BBB,NA,NA,0,0,0.627824762,3
11349,2017-05-14 7:04,0.866416431,1.655692882,1.725694044,0.025531809,0.09888496,FFF,GGG,CCC,AAA,DDD,1,1,0.508173815,1
11350,2017-05-14 8:28,2.08288805,2.450061136,1.23242313,NA,1.810753559,FFF,FFF,BBB,GGG,NA,0,0,0.24163856,5
11351,2017-05-14 8:41,0.918609411,3.015520454,2.384165037,0.311401211,0.188835729,HHH,DDD,BBB,DDD,NA,1,0,0.354326485,5
11352,2017-05-14 8:50,1.404453342,0.370883355,NA,NA,3.527065158,EEE,HHH,BBB,GGG,EEE,0,0,0.933737209,1
11353,2017-05-14 8:57,1.429770008,0.282778317,0.383099205,0.293148487,0.212700397,EEE,FFF,CCC,NA,DDD,0,0,0.55122916,2
11354,2017-05-14 9:26,0.734726144,0.519854283,NA,1.606593342,NA,HHH,III,CCC,BBB,DDD,1,0,0.559158811,1
11355,2017-05-14 9:37,0.650286657,3.034768329,2.045768673,0.140797146,0.019942745,FFF,BBB,AAA,EEE,CCC,0,0,0.258125929,5
11356,2017-05-14 9:44,1.153276918,1.447595982,NA,7.296392681,3.817072765,HHH,HHH,CCC,FFF,NA,0,0,0.360759748,4
11357,2017-05-14 9:58,1.285750804,0.162361808,NA,0.543003663,1.026618493,FFF,EEE,CCC,DDD,CCC,0,0,0.888628865,4
11358,2017-05-14 10:08,1.091114474,0.977918864,NA,NA,0.494813799,DDD,DDD,BBB,AAA,BBB,0,0,0.820213413,3
11359,2017-05-14 10:34,1.879670711,1.536618761,NA,1.367078335,0.59744977,DDD,DDD,BBB,EEE,BBB,0,0,0.853244359,5
11360,2017-05-14 11:15,1.052656202,0.190477112,0.6612966,1.190026809,2.035614157,CCC,FFF,BBB,DDD,BBB,0,0,0.706775051,4
11361,2017-05-14 11:23,2.915611947,2.177084989,4.872666102,1.305078586,1.021366189,DDD,CCC,BBB,CCC,EEE,0,0,0.628335098,3
11362,2017-05-14 11:42,3.389801357,1.556696534,NA,4.011959422,4.09398684,HHH,EEE,CCC,GGG,DDD,0,0,0.867124014,2
11363,2017-05-14 11:42,0.730625954,2.998264043,3.157992574,NA,NA,CCC,GGG,BBB,NA,NA,0,0,0.48939719,1
11364,2017-05-14 12:31,1.339136505,0.959175082,1.476790691,NA,NA,GGG,FFF,BBB,NA,DDD,0,0,0.679357234,5
11365,2017-05-14 12:44,1.232427465,0.351596852,NA,3.288755911,0.686793026,FFF,DDD,BBB,NA,DDD,0,0,0.533800527,4
11366,2017-05-14 12:48,0.986227224,2.810758088,4.536332188,2.710426816,7.957276002,GGG,FFF,CCC,CCC,EEE,1,0,0.60396007,1
11367,2017-05-14 12:52,0.828923173,2.089803797,0.844873494,2.010966388,2.488315861,DDD,EEE,AAA,NA,AAA,0,0,0.054516933,5
11368,2017-05-14 12:53,1.09166524,0.906775713,NA,NA,3.553558347,DDD,GGG,BBB,GGG,DDD,0,0,0.836585834,5
11369,2017-05-14 14:14,1.215578356,3.773204778,5.130337922,3.244001896,NA,BBB,DDD,BBB,NA,AAA,1,0,0.517773905,2
11370,2017-05-14 14:22,0.900601561,0.775359504,NA,0.837853589,4.949690231,III,FFF,CCC,EEE,DDD,0,0,0.948707658,1
11371,2017-05-14 14:56,0.862035207,1.058378095,NA,NA,4.808218461,BBB,GGG,BBB,DDD,NA,1,0,0.520807222,1
11372,2017-05-14 15:05,0.630254191,1.140903627,NA,0.640126256,0.140932562,DDD,DDD,AAA,NA,CCC,0,0,0.548034075,2
11373,2017-05-14 16:14,0.7846001,0.553020877,0.593905355,NA,0.726629338,EEE,EEE,BBB,EEE,DDD,0,0,0.556105174,5
11374,2017-05-14 16:36,1.553978107,1.150650264,NA,NA,1.244804683,EEE,FFF,CCC,NA,NA,0,0,0.92264877,1
11375,2017-05-14 16:37,1.789344607,1.052440496,NA,NA,0.442529319,HHH,III,CCC,NA,CCC,0,0,0.645275158,1
11376,2017-05-14 16:37,1.090647481,0.344575446,NA,4.435418063,10.73151599,GGG,GGG,BBB,DDD,CCC,0,0,0.755865274,3
11377,2017-05-14 17:10,1.768220292,0.423248443,NA,0.963885935,NA,DDD,FFF,AAA,EEE,BBB,0,0,0.821431667,1
11378,2017-05-14 17:21,0.864264638,0.894580287,NA,NA,NA,HHH,DDD,AAA,NA,NA,0,0,0.971487099,4
11379,2017-05-14 17:31,1.223562453,1.138121893,NA,0.777794489,NA,HHH,FFF,BBB,CCC,EEE,0,0,0.825516,1
11380,2017-05-14 17:33,0.631496742,1.069104657,0.969609886,0.180519112,0.827655995,EEE,DDD,BBB,CCC,BBB,1,0,0.575884698,5
11381,2017-05-14 17:33,0.504070641,0.924307759,0.839880884,NA,0.168180976,GGG,EEE,CCC,NA,NA,1,0,0.470466704,3
11382,2017-05-14 17:49,0.637023808,0.517491063,1.102330401,NA,2.466734505,GGG,GGG,BBB,BBB,CCC,0,0,0.943764937,1
11383,2017-05-14 17:49,0.727361217,2.809062154,NA,1.775554889,2.087274217,CCC,FFF,BBB,NA,AAA,0,0,0.398877287,3
11384,2017-05-14 17:50,0.810479039,1.20383711,NA,NA,1.666091292,HHH,CCC,CCC,CCC,NA,0,0,0.890269646,2
11385,2017-05-14 17:57,1.340547705,3.945854053,NA,0.394091995,0.313059197,CCC,DDD,AAA,EEE,DDD,1,1,0.108166797,3
11386,2017-05-14 18:03,1.06498262,2.7663095,3.507753576,0.773392158,5.046463866,FFF,HHH,BBB,NA,NA,1,0,0.758300692,3
11387,2017-05-14 18:19,0.606439073,5.048765919,1.066454729,1.277864705,2.493075415,GGG,HHH,AAA,EEE,BBB,1,0,0.472838285,2
11388,2017-05-14 18:55,0.595814843,0.078155785,1.026763879,0.159820451,NA,BBB,EEE,BBB,NA,BBB,0,0,0.647624252,1
11389,2017-05-14 19:09,1.792430939,0.614254887,NA,NA,2.288763495,EEE,III,AAA,GGG,BBB,1,0,0.964168805,4
11390,2017-05-14 19:25,1.409400146,0.96974609,0.801801685,1.617570406,2.504511461,BBB,III,AAA,DDD,EEE,1,1,0.474315082,3
11391,2017-05-14 19:29,0.464165902,1.040659406,NA,NA,0.464144833,BBB,BBB,BBB,DDD,EEE,0,0,0.090685963,3
11392,2017-05-14 19:34,2.701075885,0.916871299,NA,0.250050277,3.167637768,EEE,HHH,BBB,NA,NA,1,0,0.526359627,3
11393,2017-05-14 20:12,1.29899906,7.317830884,0.922742779,0.749474471,1.255501213,III,FFF,CCC,DDD,NA,0,0,0.261620875,1
11394,2017-05-14 20:54,0.356518255,3.753286208,NA,0.504227037,5.718728779,HHH,GGG,AAA,NA,CCC,1,0,0.049778034,1
11395,2017-05-14 21:19,1.103726616,2.239143658,0.868062512,1.331434986,NA,EEE,CCC,BBB,CCC,BBB,0,0,0.56648476,2
11396,2017-05-14 21:22,0.979829285,0.366354088,NA,0.818146864,0.508188536,EEE,HHH,BBB,EEE,CCC,0,0,0.646824163,3
11397,2017-05-14 22:20,0.503400904,0.874894753,0.196610436,NA,0.89167157,BBB,FFF,AAA,CCC,NA,1,0,0.252792052,3
11398,2017-05-14 22:44,1.471771345,0.825428082,NA,NA,1.261297959,CCC,AAA,AAA,DDD,DDD,1,1,0.851153568,3
11399,2017-05-14 22:57,1.846478016,0.457350273,NA,1.191312444,NA,GGG,DDD,BBB,GGG,BBB,0,0,0.510994234,3
11400,2017-05-14 23:04,0.396297708,0.75143932,NA,0.075785558,NA,EEE,CCC,BBB,NA,NA,0,0,0.838247081,3
11401,2017-05-14 23:27,0.735893283,2.261181416,NA,NA,NA,EEE,FFF,BBB,DDD,DDD,0,0,0.128816974,2
11402,2017-05-14 23:38,0.463137657,1.748987513,5.377643892,0.698444042,1.158914096,FFF,FFF,AAA,FFF,DDD,1,0,0.494114816,5
11403,2017-05-14 23:58,1.315021839,1.771388052,NA,1.445044267,3.142208287,GGG,CCC,CCC,AAA,CCC,0,0,0.928239192,4
11404,2017-05-15 0:07,0.389008436,0.388949104,0.813927894,0.32375648,0.16096225,FFF,GGG,BBB,NA,NA,0,0,0.639761092,1
11405,2017-05-15 0:12,0.365577444,0.598825517,NA,NA,NA,DDD,HHH,AAA,NA,CCC,0,0,0.675267746,4
11406,2017-05-15 1:34,0.811300929,0.330484437,NA,NA,0.226077695,EEE,DDD,AAA,NA,CCC,0,0,0.995621672,4
11407,2017-05-15 1:53,0.351554359,0.32907723,NA,2.428942707,1.053300918,CCC,BBB,BBB,NA,BBB,0,0,0.784773833,5
11408,2017-05-15 2:22,0.876172223,1.580268601,NA,NA,1.784640346,CCC,CCC,BBB,FFF,DDD,1,0,0.027541737,5
11409,2017-05-15 2:24,0.982321811,1.997049272,NA,1.445094241,1.416026532,BBB,EEE,AAA,DDD,DDD,1,0,0.168260548,3
11410,2017-05-15 2:56,0.496921186,0.220317073,0.231307036,1.703052064,1.135372916,DDD,EEE,BBB,FFF,NA,1,1,0.115198051,3
11411,2017-05-15 3:07,0.582665331,1.601221875,NA,0.450730784,1.996934071,BBB,EEE,BBB,DDD,NA,0,0,0.401863294,2
11412,2017-05-15 3:42,0.983473242,2.277177097,1.887296651,NA,NA,CCC,HHH,BBB,EEE,BBB,0,0,0.302267874,4
11413,2017-05-15 3:45,0.890466473,1.071703649,0.681985448,1.76486909,0.174662199,EEE,HHH,BBB,CCC,NA,0,0,0.950677779,1
11414,2017-05-15 4:40,0.952672151,0.55871527,0.284919811,0.247202353,0.433049791,FFF,CCC,AAA,DDD,BBB,0,0,0.283530714,3
11415,2017-05-15 5:04,1.502121847,0.509962572,0.885376551,0.388756534,3.429066638,CCC,BBB,BBB,NA,DDD,1,1,0.958977469,2
11416,2017-05-15 5:14,1.34642122,4.432801988,1.319477418,1.072954163,0.53960803,EEE,CCC,AAA,EEE,BBB,1,0,0.446517442,1
11417,2017-05-15 5:20,0.982758484,2.065726554,1.128734215,0.541573689,0.300454019,BBB,HHH,AAA,GGG,BBB,1,0,0.483118057,3
11418,2017-05-15 5:50,0.312663403,1.463601093,NA,NA,2.672685613,EEE,DDD,CCC,GGG,NA,1,0,0.145266309,5
11419,2017-05-15 6:21,1.677727633,3.312477568,0.748429111,0.587231539,NA,EEE,GGG,CCC,CCC,BBB,0,0,0.809202305,4
11420,2017-05-15 6:32,2.086781958,1.304258286,0.707292363,NA,0.966717402,FFF,DDD,BBB,NA,NA,1,0,0.592779263,4
11421,2017-05-15 6:46,1.511976397,4.69305698,NA,0.593277613,0.175609444,CCC,HHH,AAA,BBB,NA,0,0,0.872277555,3
11422,2017-05-15 7:19,0.617444771,2.211958754,NA,NA,0.171755025,EEE,EEE,AAA,NA,NA,1,1,0.298394149,5
11423,2017-05-15 7:33,1.186042132,2.389565482,2.370970153,NA,0.515989274,CCC,EEE,BBB,NA,BBB,0,0,0.872223852,1
11424,2017-05-15 7:48,1.868187478,0.297248701,0.556949921,2.921766088,4.179297734,FFF,DDD,CCC,CCC,BBB,0,0,0.819975555,2
11425,2017-05-15 7:55,1.213764395,1.226595703,1.147570589,1.509238627,NA,BBB,DDD,BBB,CCC,NA,0,0,0.980596793,2
11426,2017-05-15 8:02,0.663095751,0.937304131,NA,0.096082082,NA,CCC,EEE,BBB,NA,AAA,0,0,0.715030649,3
11427,2017-05-15 8:06,1.679022036,2.973071086,NA,0.515990856,4.923495945,DDD,GGG,BBB,DDD,NA,1,1,0.227245837,5
11428,2017-05-15 8:09,0.656434177,1.164037367,NA,0.151981102,0.688729859,BBB,HHH,AAA,FFF,CCC,1,0,0.082476149,3
11429,2017-05-15 8:17,0.826323254,3.408652601,NA,NA,0.766418292,EEE,HHH,BBB,EEE,NA,0,0,0.259809372,1
11430,2017-05-15 8:23,1.454794996,4.031890981,1.016479883,NA,1.839048734,FFF,FFF,CCC,NA,NA,1,1,0.587193778,4
11431,2017-05-15 8:23,1.446106904,1.453651337,NA,0.588988352,0.160086866,DDD,FFF,BBB,NA,DDD,0,0,0.508628006,2
11432,2017-05-15 8:30,1.38215138,1.629737524,NA,NA,0.495599339,HHH,EEE,BBB,CCC,NA,1,0,0.732559744,1
11433,2017-05-15 8:40,0.626579434,1.867729045,3.535088957,NA,0.723853435,HHH,FFF,CCC,BBB,BBB,0,0,0.735483784,1
11434,2017-05-15 9:00,0.366357208,1.233553697,1.199719991,3.250213673,0.393964079,FFF,FFF,CCC,NA,NA,1,0,0.475526292,5
11435,2017-05-15 9:24,5.426957766,1.068516252,NA,1.166587682,0.815680761,GGG,CCC,AAA,NA,BBB,0,0,0.816709985,4
11436,2017-05-15 9:29,1.007278542,0.92465475,2.269173497,0.761851938,0.653809375,FFF,GGG,CCC,CCC,BBB,1,0,0.580172246,3
11437,2017-05-15 9:32,0.76342896,4.73358785,2.142736304,0.988777062,0.079136527,FFF,EEE,CCC,BBB,DDD,0,0,0.445032606,3
11438,2017-05-15 9:34,1.152583077,1.84350811,NA,6.489563179,NA,AAA,HHH,AAA,DDD,NA,0,0,0.456032206,1
11439,2017-05-15 9:46,0.961259916,0.661924353,NA,5.596407891,2.459123891,EEE,EEE,BBB,FFF,CCC,0,0,0.513210438,4
11440,2017-05-15 9:46,2.00502188,1.864580422,NA,NA,NA,AAA,GGG,BBB,EEE,NA,0,0,0.532846285,3
11441,2017-05-15 9:49,2.113870053,0.52234832,NA,3.485713652,2.898218698,DDD,FFF,BBB,DDD,NA,0,0,0.676137788,5
11442,2017-05-15 9:57,0.771675034,0.722979302,0.85649492,NA,0.268531648,CCC,CCC,BBB,AAA,AAA,0,0,0.567438914,3
11443,2017-05-15 10:05,0.675214712,1.513911942,NA,1.667838097,2.419567677,GGG,EEE,CCC,NA,CCC,0,0,0.550913216,3
11444,2017-05-15 10:20,0.489936676,0.606733372,NA,2.12721054,2.708614754,CCC,FFF,AAA,NA,CCC,1,0,0.999514191,5
11445,2017-05-15 10:57,0.752941852,0.730994474,0.1796883,0.436628595,NA,HHH,BBB,CCC,DDD,EEE,1,0,0.404077812,5
11446,2017-05-15 11:00,1.118021031,0.832863541,0.771705809,1.416149612,0.338505435,DDD,FFF,CCC,NA,DDD,0,0,0.559892356,2
11447,2017-05-15 11:37,1.001587939,0.874352543,1.43124667,2.136235426,1.230609701,EEE,EEE,BBB,NA,CCC,0,0,0.839163092,5
11448,2017-05-15 11:56,1.329677645,0.786831821,0.83375722,NA,3.304054058,EEE,CCC,BBB,BBB,CCC,0,0,0.504715759,3
11449,2017-05-15 12:04,0.633797774,1.645586535,NA,NA,2.190483423,EEE,EEE,AAA,EEE,NA,0,0,0.15403906,4
11450,2017-05-15 12:12,1.19914019,0.836676988,NA,0.911919943,2.507610085,GGG,GGG,BBB,FFF,CCC,0,0,0.669584277,3
11451,2017-05-15 12:18,0.79002851,0.401541478,NA,0.64530284,0.872230309,AAA,GGG,AAA,DDD,CCC,0,0,0.54530096,3
11452,2017-05-15 12:29,1.008141142,1.972954456,NA,0.249705097,0.153335898,DDD,EEE,BBB,GGG,NA,1,0,0.221705905,2
11453,2017-05-15 12:42,1.0662304,0.461608716,NA,0.284517136,NA,FFF,EEE,BBB,EEE,BBB,0,0,0.751744055,5
11454,2017-05-15 12:48,1.110017764,0.643106848,NA,NA,0.336626388,FFF,DDD,BBB,GGG,EEE,0,0,0.847971487,4
11455,2017-05-15 12:54,0.852930074,0.680631848,1.289871028,NA,0.700882102,CCC,CCC,BBB,NA,BBB,0,0,0.634548029,4
11456,2017-05-15 13:52,1.370090942,6.94656193,1.215314859,2.736788274,2.279393048,GGG,HHH,CCC,EEE,DDD,1,0,0.411369403,3
11457,2017-05-15 14:09,1.009012403,1.204703458,NA,0.315780254,0.860864521,EEE,EEE,BBB,CCC,DDD,0,0,0.79303964,4
11458,2017-05-15 14:20,4.25380264,1.028593391,NA,0.705933106,0.796902934,HHH,HHH,BBB,DDD,CCC,1,0,0.969635974,3
11459,2017-05-15 14:31,0.772090925,1.349780754,1.792117314,3.319832139,1.2034573,HHH,HHH,CCC,EEE,NA,0,0,0.213590849,5
11460,2017-05-15 14:44,1.445547562,0.781045922,1.538344469,0.198548037,0.81106757,HHH,EEE,CCC,NA,NA,0,0,0.561656475,3
11461,2017-05-15 14:46,1.067507253,0.459957875,0.185608184,2.103683233,3.357201579,EEE,HHH,AAA,EEE,BBB,0,0,0.795037458,2
11462,2017-05-15 14:46,0.796602809,1.205283888,NA,0.636339993,NA,DDD,HHH,AAA,CCC,AAA,1,0,0.582076247,2
11463,2017-05-15 14:48,0.805358419,0.744421011,0.493160033,0.695279626,1.547135546,DDD,HHH,BBB,EEE,NA,0,0,0.152586089,4
11464,2017-05-15 14:57,0.549824917,1.314204557,NA,NA,NA,BBB,FFF,BBB,EEE,NA,1,0,0.216116188,2
11465,2017-05-15 15:20,0.605392364,3.541593699,NA,5.836805804,4.231648368,EEE,EEE,BBB,CCC,NA,0,0,0.38991466,4
11466,2017-05-15 15:35,2.383590616,1.85355946,4.750857927,0.738809385,1.889683901,BBB,FFF,AAA,NA,NA,0,0,0.536990662,2
11467,2017-05-15 15:51,0.52856401,1.119572086,1.115751044,NA,0.539251583,HHH,DDD,CCC,NA,EEE,1,1,0.365757006,1
11468,2017-05-15 15:56,2.333350251,0.460845397,3.081412099,NA,0.638614849,CCC,AAA,BBB,DDD,BBB,0,0,0.512113594,2
11469,2017-05-15 15:59,1.266630637,0.243586243,1.957550098,0.719641892,0.540671861,DDD,HHH,CCC,EEE,CCC,0,0,0.852420451,3
11470,2017-05-15 16:14,0.521548728,0.315079099,0.275827601,0.385993871,NA,AAA,BBB,AAA,FFF,NA,1,0,0.332665732,2
11471,2017-05-15 16:33,1.149026355,0.919683371,0.3043302,NA,NA,CCC,CCC,BBB,NA,NA,0,0,0.948870051,2
11472,2017-05-15 16:36,0.428118934,0.825449731,NA,0.102640198,0.185745881,DDD,EEE,AAA,NA,BBB,0,0,0.552412758,1
11473,2017-05-15 16:39,0.945619525,0.77660188,0.692877388,0.216591602,0.461811857,FFF,FFF,BBB,FFF,EEE,0,0,0.226836422,2
11474,2017-05-15 16:44,0.812631619,0.807439248,0.199535603,1.332175158,0.697305723,DDD,GGG,BBB,NA,BBB,0,0,0.659672812,1
11475,2017-05-15 16:47,0.94158274,0.2946112,NA,0.995188596,2.74557092,BBB,BBB,CCC,NA,BBB,0,0,0.886939152,1
11476,2017-05-15 17:32,1.026203833,0.497109315,1.497764633,2.923028178,NA,GGG,BBB,CCC,EEE,DDD,0,0,0.639123079,4
11477,2017-05-15 17:38,1.084484984,1.272034412,NA,48.68878422,77.75655583,FFF,FFF,BBB,NA,EEE,0,0,0.869209179,2
11478,2017-05-15 17:51,0.854449106,2.290936731,NA,9.54389398,8.497094356,DDD,AAA,CCC,EEE,CCC,0,0,0.166598344,1
11479,2017-05-15 18:37,0.840500686,2.344217604,NA,1.777603074,1.056720671,GGG,GGG,CCC,FFF,BBB,1,1,0.324521664,3
11480,2017-05-15 19:25,0.604113945,0.652363024,0.5378449,NA,0.690464338,III,FFF,CCC,NA,DDD,0,0,0.544381473,1
11481,2017-05-15 19:26,0.736299393,0.890638873,NA,NA,0.510326573,DDD,EEE,BBB,EEE,BBB,0,0,0.636041147,4
11482,2017-05-15 19:29,0.469762987,2.640661719,NA,0.029775658,0.200741216,DDD,III,BBB,DDD,NA,1,1,0.494233821,1
11483,2017-05-15 19:40,0.326026579,0.144907915,0.152727096,0.853651668,3.841205055,GGG,BBB,BBB,EEE,NA,0,0,0.335462284,2
11484,2017-05-15 19:57,0.865881456,1.919534016,NA,NA,0.302544028,HHH,BBB,BBB,GGG,NA,0,0,0.405401051,5
11485,2017-05-15 21:11,2.729468914,2.88516836,1.096578919,1.587106374,2.405496887,DDD,EEE,AAA,NA,NA,0,0,0.675204387,2
