ID,TIME,Numerical_1,Numerical_2,Numerical_3,Numerical_4,Numerical_5,Numerical_6,Numerical_7,Categorical_1,Categorical_2,Categorical_3,Categorical_4,Categorical_5,DateVariable_1,DateVariable_2,OLD_SCORE,WEIGHT,REJECTED,DEF,FPD,BASE,DAY,MONTH,data_type
8296,2017-04-08 17:46,0.553048787,0.830715368,0.304525965,0.094621602,0.598253804,0.38424878700000004,0.7397153679999999,GGG,GGG,BBB,AAA,EEE,1947-02-01 5:27,2016-06-07 7:49,0.455617186,5,1,,,0,20170408,201704,train
8297,2017-04-08 18:02,1.190200054,0.744228694,2.8343317710000004,0.6361183970000001,0.585432635,1.192800054,0.637228694,EEE,FFF,AAA,DDD,CCC,1953-01-29 13:38,2017-03-03 5:24,0.5503325170000001,5,0,0.0,0.0,1,20170408,201704,valid
8298,2017-04-08 18:13,0.58716308,1.39734468,,0.53688892,,0.65636308,1.32434468,EEE,CCC,BBB,CCC,BBB,1943-12-25 16:53,2016-09-15 20:30,0.668684356,3,0,0.0,0.0,1,20170408,201704,valid
8299,2017-04-08 18:19,1.105386261,4.603313565,,0.920148457,1.7298531209999999,1.086186261,4.772713565,FFF,FFF,BBB,GGG,EEE,1964-08-25 22:22,2016-09-06 13:15,0.838880965,3,1,,,0,20170408,201704,valid
8300,2017-04-08 18:24,1.481860091,1.264457682,,0.6689780879999999,0.46754635299999997,1.327860091,1.148657682,FFF,EEE,CCC,CCC,DDD,1954-06-11 18:39,2017-04-04 16:29,0.924344787,1,0,0.0,0.0,1,20170408,201704,train
8301,2017-04-08 18:52,0.9620539790000001,0.83682608,1.028482086,0.21654129,0.443352239,0.848053979,0.75242608,DDD,FFF,AAA,BBB,BBB,1994-09-28 19:14,2016-08-17 6:21,0.328730607,5,0,0.0,0.0,1,20170408,201704,train
8302,2017-04-08 18:56,2.2144996480000003,0.46047277299999995,1.73712792,,4.345003408,2.320899648,0.42007277299999995,HHH,EEE,AAA,EEE,AAA,1971-03-16 22:27,2016-07-18 13:38,0.6494449720000001,3,1,,,0,20170408,201704,valid
8303,2017-04-08 19:02,1.202283351,0.271114697,0.678350055,,1.211595068,1.390083351,0.10891469699999999,EEE,GGG,AAA,,EEE,1979-09-20 7:36,2016-10-19 0:39,0.588106716,4,0,0.0,0.0,1,20170408,201704,valid
8304,2017-04-08 19:18,1.29254855,1.336307302,5.240928457,,0.314184509,1.41154855,1.192707302,FFF,EEE,CCC,FFF,DDD,1949-02-11 23:12,2016-11-29 3:37,0.517237011,4,1,,,0,20170408,201704,train
8305,2017-04-08 19:25,2.657732572,0.21199648,,0.816792966,4.115967543,2.6243325719999997,0.06619648,GGG,CCC,CCC,,DDD,1950-04-04 15:38,2016-08-12 7:25,0.27022599199999997,3,1,,,0,20170408,201704,train
8306,2017-04-08 19:32,0.38483606600000003,0.919237636,0.590409009,0.9820502609999999,,0.380436066,1.0424376359999998,III,GGG,CCC,,,1963-07-08 0:21,2016-12-10 5:19,0.193027552,1,0,0.0,0.0,1,20170408,201704,test
8307,2017-04-08 20:03,0.8620612870000001,2.23537528,,0.39538324399999997,0.9258567529999999,0.861461287,2.05217528,CCC,FFF,BBB,,BBB,1947-01-02 4:15,2016-11-30 0:52,0.7894526609999999,5,0,0.0,0.0,1,20170408,201704,valid
8308,2017-04-08 20:42,0.861402957,0.5862655729999999,,,,0.869802957,0.507265573,EEE,DDD,BBB,BBB,AAA,1993-09-14 14:21,2016-05-15 8:46,0.10715517,1,1,,,0,20170408,201704,valid
8309,2017-04-08 20:46,1.150228854,0.592589221,,0.197441217,,0.9736288540000001,0.577189221,HHH,HHH,BBB,,DDD,1979-01-25 17:14,2016-07-23 3:09,0.7499131370000001,2,0,0.0,0.0,1,20170408,201704,valid
8310,2017-04-08 21:17,2.269577801,1.5582857940000001,,3.5185232789999996,3.0416719110000003,2.335177801,1.454685794,CCC,FFF,BBB,DDD,BBB,1961-11-10 6:09,2016-06-01 3:16,0.777162751,1,0,0.0,0.0,1,20170408,201704,train
8311,2017-04-08 21:41,0.740520043,0.9346701040000001,0.503111237,0.954948518,0.647024166,0.866120043,1.0144701040000002,EEE,HHH,BBB,EEE,EEE,1963-07-09 9:57,2016-04-21 15:06,0.2134491,2,0,1.0,1.0,1,20170408,201704,test
8312,2017-04-08 21:49,1.216877114,0.590386535,0.6919203740000001,0.655452045,0.527678314,1.342077114,0.771186535,DDD,GGG,AAA,EEE,BBB,1988-04-04 16:45,2016-10-04 6:36,0.39576619799999996,2,0,1.0,1.0,1,20170408,201704,train
8313,2017-04-08 22:01,0.7483258709999999,1.3985186040000002,0.847118549,0.707005423,0.40965159799999995,0.789125871,1.568918604,DDD,HHH,BBB,DDD,CCC,1997-05-25 21:53,2016-11-14 18:48,0.36793797799999994,3,0,1.0,0.0,1,20170408,201704,train
8314,2017-04-08 22:11,2.475843733,1.282529566,4.927988445,3.5614011619999997,0.375039127,2.548843733,1.4715295659999998,AAA,BBB,CCC,,BBB,1924-08-21 14:54,2016-09-25 9:27,0.103297131,1,0,0.0,0.0,1,20170408,201704,train
8315,2017-04-08 22:22,0.6940745559999999,1.415965084,0.09942753300000001,0.234421188,0.082419942,0.803474556,1.575165084,FFF,EEE,BBB,,AAA,1963-01-01 17:57,2017-03-03 15:25,0.48719237200000004,3,1,,,0,20170408,201704,valid
8316,2017-04-08 22:57,1.2597271270000001,1.002013945,2.250566299,8.144058900000001,,1.272927127,0.873813945,CCC,GGG,AAA,FFF,CCC,1951-10-14 3:24,2016-05-07 13:09,0.816908367,5,0,0.0,0.0,1,20170408,201704,valid
8317,2017-04-08 22:58,1.049080726,0.724677041,1.12016172,1.207570937,0.366508647,1.052480726,0.573677041,DDD,EEE,BBB,,CCC,1964-03-24 21:04,2016-08-21 17:23,0.780359082,1,0,1.0,0.0,1,20170408,201704,train
8318,2017-04-08 23:08,0.799561906,1.561491256,1.51957779,,0.652963115,0.7167619059999999,1.580691256,DDD,EEE,CCC,,BBB,1962-02-25 14:46,2016-06-29 4:59,0.6125890279999999,3,0,0.0,0.0,1,20170408,201704,valid
8319,2017-04-08 23:28,0.183998975,3.378345416,0.262120116,0.044480437000000005,,0.064598975,3.2551454160000004,GGG,AAA,BBB,DDD,BBB,1974-03-24 6:08,2017-01-02 5:47,0.53841744,5,0,1.0,1.0,1,20170408,201704,valid
8320,2017-04-08 23:32,0.460493645,1.307297317,,0.83164922,0.656447156,0.537293645,1.486897317,BBB,HHH,BBB,DDD,BBB,1966-07-11 12:44,2017-02-20 3:55,0.480946594,2,0,0.0,0.0,1,20170408,201704,train
8321,2017-04-08 23:39,2.250802796,0.9605767059999999,,2.440829953,4.289350121,2.398402796,1.001976706,CCC,FFF,AAA,AAA,,1956-06-07 2:54,2016-10-17 21:50,0.193502637,2,0,0.0,0.0,1,20170408,201704,valid
8322,2017-04-08 23:48,1.203416639,0.617945871,1.180055267,0.558448171,2.312958847,1.360816639,0.686545871,BBB,FFF,AAA,FFF,CCC,1928-09-08 11:34,2017-03-01 5:01,0.424905786,5,0,0.0,0.0,1,20170408,201704,test
8323,2017-04-08 23:50,1.018741608,2.131793594,1.04913557,0.8978211340000001,0.8584128879999999,0.936541608,2.243793594,FFF,FFF,CCC,,DDD,1926-02-17 15:53,2017-04-08 2:34,0.835340145,4,0,1.0,1.0,1,20170408,201704,valid
8324,2017-04-08 23:55,0.7380635659999999,0.748434485,,0.58913785,0.9949100329999999,0.777863566,0.659234485,DDD,HHH,AAA,CCC,BBB,1967-10-29 4:49,2016-05-09 7:05,0.618293533,1,0,1.0,0.0,1,20170408,201704,test
8325,2017-04-09 0:22,0.427534116,1.4885838919999999,0.35937377600000003,0.526811658,1.0716794170000001,0.422534116,1.6517838919999999,DDD,EEE,AAA,AAA,AAA,1943-08-27 3:40,2017-03-22 6:05,0.26883228,5,0,0.0,0.0,1,20170409,201704,valid
8326,2017-04-09 0:38,1.019704965,1.111218437,,,17.04909973,1.113704965,1.064618437,EEE,BBB,AAA,DDD,EEE,1991-07-09 14:37,2016-10-29 5:07,0.656032802,4,0,0.0,0.0,1,20170409,201704,train
8327,2017-04-09 1:12,0.24884783800000002,2.979159176,0.953121274,1.115815588,0.355903949,0.13464783800000002,2.902559176,DDD,HHH,CCC,DDD,,1922-09-13 20:26,2016-08-13 20:06,0.068348481,3,1,,,0,20170409,201704,valid
8328,2017-04-09 1:14,1.231879229,0.9141029829999999,,,0.468224827,1.209479229,0.972902983,HHH,GGG,BBB,,CCC,1951-11-30 11:07,2016-05-08 8:29,0.37506667200000005,4,1,,,0,20170409,201704,train
8329,2017-04-09 2:01,1.258595773,2.127955316,,1.007277666,,1.444395773,2.169155316,EEE,EEE,BBB,,CCC,1955-09-08 14:07,2017-03-11 17:31,0.585729908,2,1,,,0,20170409,201704,test
8330,2017-04-09 2:23,0.941469277,0.558169405,0.7740741179999999,0.49734218,1.174522006,1.118669277,0.716169405,DDD,DDD,BBB,CCC,DDD,1947-02-24 8:35,2016-04-17 7:39,0.518871115,2,1,,,0,20170409,201704,train
8331,2017-04-09 2:31,3.508694047,3.355872971,0.48560553799999995,2.6967852939999997,3.874175464,3.554294047,3.492672971,HHH,FFF,CCC,DDD,CCC,1980-05-27 21:19,2016-08-29 9:09,0.7725093740000001,3,0,0.0,0.0,1,20170409,201704,train
8332,2017-04-09 2:37,0.70875703,0.416531365,,0.244247435,0.7271807159999999,0.89895703,0.451131365,GGG,EEE,CCC,DDD,BBB,1926-03-14 8:31,2016-10-27 6:04,0.280522432,3,1,,,0,20170409,201704,test
8333,2017-04-09 2:44,0.922772272,4.093974574,1.212568019,1.452772618,1.202274987,1.108772272,4.227174574,FFF,DDD,CCC,,BBB,1990-10-20 0:45,2017-03-24 16:43,0.891296725,2,0,0.0,0.0,1,20170409,201704,valid
8334,2017-04-09 2:52,2.673624409,3.054883845,5.374175393,,3.9289599369999997,2.536224409,3.085883845,GGG,GGG,AAA,FFF,BBB,1981-04-30 16:12,2016-10-27 2:23,0.34368392200000003,5,1,,,0,20170409,201704,valid
8335,2017-04-09 3:02,0.72836217,0.25979204,,1.541088512,1.010627592,0.63576217,0.31619204,BBB,FFF,BBB,FFF,BBB,1919-09-22 12:42,2017-03-06 11:57,0.791502935,1,0,1.0,0.0,1,20170409,201704,train
8336,2017-04-09 3:06,0.635405157,2.385278323,,0.58090921,0.567075639,0.574805157,2.3752783230000003,III,FFF,CCC,DDD,EEE,1973-03-15 14:01,2016-07-26 6:22,0.6812822,2,1,,,0,20170409,201704,test
8337,2017-04-09 3:10,1.743901828,2.029398864,1.456900712,0.418209266,1.030521284,1.789701828,1.850598864,DDD,GGG,CCC,BBB,AAA,1984-03-19 18:52,2016-07-27 1:42,0.664386364,3,0,0.0,0.0,1,20170409,201704,valid
8338,2017-04-09 3:37,0.912323929,0.600393989,0.779500678,,0.662049028,0.916323929,0.608593989,GGG,GGG,CCC,DDD,,1980-07-29 23:54,2016-04-08 4:37,0.420190225,1,1,,,0,20170409,201704,test
8339,2017-04-09 4:24,0.667615116,2.418788485,,1.337102281,2.313407889,0.6744151159999999,2.536988485,CCC,CCC,AAA,,AAA,1986-02-16 4:58,2016-12-15 9:19,0.679897175,5,0,0.0,0.0,1,20170409,201704,train
8340,2017-04-09 4:50,0.568958402,0.35283953799999995,0.995850088,0.625228153,0.5832076999999999,0.576958402,0.257039538,EEE,EEE,BBB,CCC,,1978-02-16 8:53,2016-09-28 8:36,0.5016419010000001,1,0,1.0,1.0,1,20170409,201704,test
8341,2017-04-09 4:50,0.246698663,0.15068153199999998,,,0.473614737,0.31329866300000003,0.315681532,BBB,EEE,AAA,DDD,EEE,1958-10-25 13:30,2016-11-03 21:45,0.655094072,4,0,0.0,0.0,1,20170409,201704,train
8342,2017-04-09 4:53,0.689436095,0.414314169,,3.304843443,2.738694756,0.775636095,0.507314169,DDD,CCC,BBB,GGG,CCC,1971-11-08 7:20,2016-07-25 20:58,0.345358999,1,0,0.0,0.0,1,20170409,201704,train
8343,2017-04-09 5:02,0.611989876,0.349391013,,0.637925007,0.27012637100000003,0.7465898759999999,0.163191013,HHH,EEE,CCC,CCC,,1996-12-04 7:58,2017-01-01 2:56,0.9124999340000001,2,0,0.0,0.0,1,20170409,201704,train
8344,2017-04-09 5:15,0.9580808409999999,1.152455739,0.662627214,1.214368196,0.517816462,0.910280841,1.302055739,CCC,EEE,BBB,,,1991-01-02 16:57,2016-04-27 16:49,0.589826336,5,0,1.0,0.0,1,20170409,201704,test
8345,2017-04-09 5:41,0.578259438,1.310376857,,0.5881449910000001,,0.749059438,1.3833768569999998,AAA,FFF,AAA,EEE,DDD,1967-07-18 2:12,2016-06-11 6:15,0.6988270259999999,5,0,0.0,0.0,1,20170409,201704,test
8346,2017-04-09 6:23,1.564674128,0.6645910939999999,1.217219357,,,1.3918741280000002,0.7833910940000001,FFF,CCC,BBB,FFF,DDD,1922-11-18 11:20,2016-04-25 20:24,0.7717535459999999,3,0,0.0,0.0,1,20170409,201704,test
8347,2017-04-09 7:00,0.8767443090000001,4.4597200180000005,1.275298875,0.556202711,0.0849288,1.069744309,4.646720018,BBB,EEE,BBB,,AAA,1957-05-13 10:30,2016-10-14 8:39,0.775580942,2,0,0.0,0.0,1,20170409,201704,valid
8348,2017-04-09 7:23,0.9359913240000001,0.556428953,0.6246836170000001,0.32453327600000004,0.285732274,1.003391324,0.49122895299999997,EEE,GGG,BBB,BBB,,1929-02-13 21:16,2016-06-15 11:43,0.8012780629999999,4,0,0.0,0.0,1,20170409,201704,train
8349,2017-04-09 7:47,2.248120445,1.075785617,,1.318877442,1.262221397,2.376720445,1.203185617,DDD,FFF,CCC,DDD,,1948-06-01 5:24,2016-04-13 15:27,0.332405612,1,0,0.0,0.0,1,20170409,201704,valid
8350,2017-04-09 7:51,1.217347247,1.787069534,0.704496991,0.948658764,4.390359318,1.185947247,1.805069534,DDD,GGG,BBB,FFF,CCC,1965-09-03 0:57,2016-04-20 8:08,0.827532809,4,1,,,0,20170409,201704,train
8351,2017-04-09 8:14,0.700679325,4.111160547,,0.952331554,1.3141478309999999,0.595679325,4.001760547,EEE,CCC,BBB,EEE,,1988-09-13 19:18,2016-10-05 15:02,0.874011888,1,0,0.0,0.0,1,20170409,201704,test
8352,2017-04-09 8:56,1.032641997,1.433037348,1.404610764,,0.306914991,0.991241997,1.5848373480000002,EEE,EEE,AAA,,DDD,1945-02-07 14:01,2016-04-29 14:34,0.27587102,3,0,0.0,0.0,1,20170409,201704,train
8353,2017-04-09 9:00,1.4578178169999998,3.754467628,,0.6253543420000001,1.004863579,1.314617817,3.789867628,FFF,GGG,BBB,GGG,,1997-03-10 6:41,2017-02-24 15:04,0.26423068899999996,2,0,0.0,0.0,1,20170409,201704,valid
8354,2017-04-09 9:05,0.730381796,1.971372661,,0.894914533,0.45993852,0.856581796,1.780172661,GGG,FFF,BBB,EEE,DDD,1962-01-28 7:03,2016-10-27 22:11,0.209641857,5,0,0.0,0.0,1,20170409,201704,test
8355,2017-04-09 9:05,1.099724083,0.425327268,,4.013691058,,1.174124083,0.530927268,EEE,GGG,AAA,DDD,DDD,1933-01-25 12:20,2016-05-23 13:02,0.078776808,4,0,1.0,0.0,1,20170409,201704,train
8356,2017-04-09 9:24,1.815824984,2.564151376,4.093400819,1.245605493,1.984847375,1.896624984,2.674551376,GGG,HHH,CCC,FFF,DDD,1932-02-04 14:37,2016-12-29 4:01,0.437142552,4,0,0.0,0.0,1,20170409,201704,train
8357,2017-04-09 9:48,2.193334214,0.773674489,2.427594909,5.952962256,1.516810626,2.270334214,0.608674489,DDD,HHH,BBB,BBB,,1974-01-11 20:03,2016-10-11 3:43,0.745604257,3,1,,,0,20170409,201704,test
8358,2017-04-09 9:48,0.76628673,0.720497293,6.33872965,0.38359945,0.647153132,0.81768673,0.7370972929999999,III,III,CCC,DDD,,1966-05-11 15:43,2016-06-01 16:03,0.289430195,2,0,0.0,0.0,1,20170409,201704,train
8359,2017-04-09 10:10,1.10996378,0.722800434,2.181803368,2.8462154789999996,1.080264416,1.24576378,0.898200434,HHH,DDD,BBB,FFF,,1925-12-22 1:53,2017-01-08 14:19,0.47865906799999997,1,0,0.0,0.0,1,20170409,201704,test
8360,2017-04-09 10:29,1.523629973,0.507426779,,0.149315285,0.10316190900000001,1.614029973,0.651226779,FFF,FFF,BBB,,AAA,1966-06-07 6:40,2016-12-18 16:52,0.657110843,4,1,,,0,20170409,201704,test
8361,2017-04-09 10:31,1.4143143569999999,0.653273591,,,,1.483714357,0.7452735909999999,GGG,DDD,BBB,,,1984-12-21 23:35,2017-03-21 7:38,0.57561029,4,0,0.0,0.0,1,20170409,201704,valid
8362,2017-04-09 10:49,0.945444609,1.236529632,,,1.652261765,0.9680446090000001,1.106329632,FFF,CCC,CCC,GGG,,1985-04-23 4:43,2016-12-10 11:51,0.219849588,3,0,0.0,0.0,1,20170409,201704,train
8363,2017-04-09 11:12,1.43454796,0.579346798,0.274818984,,3.93831551,1.53434796,0.647346798,CCC,DDD,BBB,CCC,CCC,1991-10-03 14:20,2017-02-16 4:55,0.776450442,4,1,,,0,20170409,201704,valid
8364,2017-04-09 11:28,0.736579694,0.54149915,,0.170532643,,0.8425796940000001,0.68789915,DDD,HHH,AAA,,BBB,1989-01-09 17:47,2016-11-27 6:08,0.572180546,2,0,1.0,1.0,1,20170409,201704,test
8365,2017-04-09 11:31,0.429350487,0.455894243,0.087011986,0.5271003470000001,0.543574555,0.392950487,0.6342942429999999,DDD,GGG,BBB,EEE,,1949-10-23 8:20,2016-11-20 21:30,0.271294735,1,0,1.0,0.0,1,20170409,201704,train
8366,2017-04-09 11:42,0.566014161,0.282383643,,0.520198147,,0.432414161,0.238983643,CCC,GGG,AAA,CCC,,1990-08-07 4:17,2016-11-23 7:56,0.49275480200000005,4,1,,,0,20170409,201704,valid
8367,2017-04-09 11:49,0.484713548,0.664024029,,,0.122362653,0.350713548,0.7130240290000001,CCC,DDD,AAA,DDD,BBB,1920-06-18 22:17,2017-01-08 3:22,0.8515902590000001,4,0,0.0,0.0,1,20170409,201704,train
8368,2017-04-09 12:01,0.717278952,1.110949241,1.0588457709999999,,1.884559055,0.875878952,1.039749241,EEE,HHH,AAA,EEE,,1993-05-14 16:43,2016-08-26 17:58,0.695006934,2,0,0.0,0.0,1,20170409,201704,valid
8369,2017-04-09 12:24,1.2362887040000001,1.9118520769999998,,12.71380559,3.72684376,1.043288704,1.807852077,DDD,DDD,CCC,BBB,,1960-07-21 15:30,2016-10-28 11:24,0.827032808,2,1,,,0,20170409,201704,train
8370,2017-04-09 12:36,1.8612433480000001,1.243234538,3.037710412,,0.205066936,1.684043348,1.3770345380000002,FFF,CCC,CCC,BBB,,1965-10-09 19:39,2016-06-20 14:55,0.93117786,5,0,0.0,0.0,1,20170409,201704,test
8371,2017-04-09 12:49,0.732134598,0.26021418399999996,,,0.55629147,0.893134598,0.147014184,HHH,GGG,CCC,BBB,DDD,1979-05-13 2:23,2016-11-04 3:59,0.681236133,3,0,0.0,0.0,1,20170409,201704,valid
8372,2017-04-09 12:55,0.795982187,0.270360328,0.5953054529999999,,0.877740634,0.871582187,0.399360328,FFF,FFF,CCC,CCC,,1985-05-06 2:06,2016-05-22 16:59,0.939576387,5,0,0.0,0.0,1,20170409,201704,train
8373,2017-04-09 12:56,0.852870127,0.432530408,1.902805916,0.531132218,0.060983935999999996,1.0278701270000001,0.6295304079999999,DDD,DDD,BBB,,EEE,1950-11-13 7:53,2016-12-12 11:32,0.6199484129999999,1,0,1.0,0.0,1,20170409,201704,train
8374,2017-04-09 13:18,0.48358706100000004,0.6050927620000001,0.62514932,,1.0313181390000001,0.377587061,0.562492762,EEE,EEE,AAA,DDD,,1934-08-02 20:31,2016-11-05 3:35,0.704569931,5,0,0.0,0.0,1,20170409,201704,train
8375,2017-04-09 13:24,1.118091577,0.303807845,,0.774023074,1.318385585,1.002691577,0.117007845,GGG,EEE,BBB,,,1979-10-06 20:45,2016-07-13 22:58,0.411352988,1,1,,,0,20170409,201704,valid
8376,2017-04-09 13:48,0.826555716,1.6387773369999998,,,0.49333317,0.685755716,1.4549773369999999,AAA,GGG,AAA,BBB,BBB,1966-07-06 7:57,2016-04-19 20:41,0.520629756,3,0,1.0,1.0,1,20170409,201704,train
8377,2017-04-09 14:06,0.628383394,2.3534035419999997,0.5966923789999999,0.502376999,0.281801018,0.46478339399999996,2.210203542,HHH,CCC,CCC,,,1947-03-10 19:11,2016-09-17 2:42,0.26714260300000003,4,1,,,0,20170409,201704,train
8378,2017-04-09 14:28,0.454143356,1.86135152,,1.68159804,0.145532175,0.524743356,1.90275152,GGG,EEE,BBB,,CCC,1950-08-23 14:03,2016-09-15 23:03,0.773037497,5,1,,,0,20170409,201704,valid
8379,2017-04-09 14:34,0.699993772,0.361157186,,,0.8381986359999999,0.7227937720000001,0.48495718600000004,GGG,GGG,CCC,CCC,DDD,1965-11-03 4:58,2016-07-31 23:43,0.792827215,2,0,0.0,0.0,1,20170409,201704,train
8380,2017-04-09 14:35,0.5390497879999999,0.36742309700000003,0.458017788,,8.310115125,0.42784978799999995,0.518623097,GGG,EEE,CCC,EEE,DDD,1959-09-22 10:02,2016-06-05 23:51,0.648329735,2,1,,,0,20170409,201704,valid
8381,2017-04-09 14:40,0.7338570190000001,1.5948122409999999,,0.844305465,1.366280744,0.661057019,1.677012241,HHH,III,CCC,DDD,,1989-01-11 20:40,2016-12-08 15:30,0.8626506740000001,3,0,0.0,0.0,1,20170409,201704,test
8382,2017-04-09 15:22,1.049569236,0.7097365590000001,,0.48973657299999995,1.04835461,0.991969236,0.902736559,GGG,EEE,BBB,EEE,DDD,1945-05-08 3:15,2016-08-20 4:25,0.23035061,2,0,0.0,0.0,1,20170409,201704,valid
8383,2017-04-09 17:11,1.543799671,1.511721423,14.12763525,0.8611227290000001,5.419597372,1.523399671,1.642721423,DDD,CCC,CCC,BBB,,1954-04-26 13:22,2016-08-21 6:41,0.586308587,5,0,0.0,0.0,1,20170409,201704,test
8384,2017-04-09 17:17,1.135689826,0.43242193799999995,0.227703712,,0.794445672,1.079089826,0.427621938,DDD,DDD,AAA,DDD,CCC,1948-03-29 19:23,2016-04-22 11:51,0.330681614,3,1,,,0,20170409,201704,train
8385,2017-04-09 17:39,2.9473270910000005,0.969496768,1.454016068,1.1339963709999998,6.385283547999999,2.9207270910000003,1.0004967679999999,GGG,FFF,CCC,,,1936-07-18 20:56,2017-02-25 20:53,0.559234994,4,0,1.0,0.0,1,20170409,201704,valid
8386,2017-04-09 17:46,1.471016123,0.67902855,,,4.336037396,1.4540161230000002,0.75482855,EEE,DDD,BBB,,DDD,1948-12-14 2:16,2016-10-05 9:01,0.5076429339999999,5,0,1.0,0.0,1,20170409,201704,valid
8387,2017-04-09 17:54,0.536678195,1.7051392909999998,1.202157125,0.6518909860000001,13.60898322,0.727678195,1.5837392909999999,FFF,GGG,AAA,EEE,BBB,1996-11-22 20:38,2016-09-13 6:33,0.508849105,5,0,0.0,0.0,1,20170409,201704,valid
8388,2017-04-09 17:57,0.6757908770000001,4.02038672,,0.47490874299999997,0.505646711,0.5175908770000001,3.84098672,AAA,GGG,AAA,,AAA,1968-09-17 10:30,2016-12-07 6:52,0.549997257,5,0,0.0,0.0,1,20170409,201704,test
8389,2017-04-09 18:32,1.072665484,0.690332086,,2.083977532,4.640001216,1.242065484,0.490732086,DDD,HHH,BBB,,DDD,1951-03-08 4:45,2016-06-29 19:50,0.667497358,2,1,,,0,20170409,201704,valid
8390,2017-04-09 18:44,1.9218561730000001,0.33139524600000003,0.170832047,2.8304026689999997,1.7579034619999998,2.1182561730000002,0.451595246,BBB,FFF,BBB,DDD,BBB,1996-02-24 0:47,2016-05-02 7:56,0.8897143679999999,5,0,0.0,0.0,1,20170409,201704,test
8391,2017-04-09 18:46,0.970326105,1.070854659,,0.34353705799999995,0.18056922,1.110326105,1.069854659,DDD,FFF,AAA,,CCC,1940-09-20 3:56,2017-03-14 14:42,0.422157073,3,0,0.0,0.0,1,20170409,201704,test
8392,2017-04-09 19:10,2.036284841,0.648514948,,1.865100208,0.861448097,2.032884841,0.513714948,FFF,DDD,AAA,,,1977-02-14 9:26,2016-11-10 13:55,0.329743653,3,0,0.0,0.0,1,20170409,201704,train
8393,2017-04-09 19:27,1.35648906,2.304392203,2.58960602,0.51844722,2.133566508,1.32108906,2.2247922030000002,HHH,FFF,BBB,DDD,DDD,1991-04-12 10:54,2016-06-17 21:09,0.77776431,5,0,0.0,0.0,1,20170409,201704,train
8394,2017-04-09 19:52,1.732548657,0.626774289,0.838780995,1.061270816,9.928004125,1.8505486569999998,0.458174289,HHH,FFF,CCC,,,1965-03-15 1:04,2016-07-19 6:02,0.718978951,1,1,,,0,20170409,201704,test
8395,2017-04-09 20:19,0.387442742,2.9496030230000003,0.5611464279999999,0.25086950399999997,1.280398516,0.24024274199999998,2.787603023,DDD,GGG,BBB,BBB,CCC,1943-10-02 2:17,2016-12-06 2:34,0.583331236,5,0,0.0,0.0,1,20170409,201704,valid
8396,2017-04-09 20:21,0.721512877,1.4079721180000002,,1.8996758169999999,1.015141127,0.8327128770000001,1.335772118,FFF,HHH,CCC,AAA,CCC,1991-12-02 17:52,2016-09-20 0:26,0.687927499,5,0,0.0,0.0,1,20170409,201704,train
8397,2017-04-09 20:45,1.867777491,0.273638356,0.583402557,,3.0294611060000003,1.678977491,0.10423835599999999,III,III,CCC,AAA,CCC,1996-12-26 16:40,2017-03-11 9:09,0.604102838,2,1,,,0,20170409,201704,train
8398,2017-04-09 21:14,0.285543169,0.361655503,,0.27130825199999997,,0.483543169,0.303455503,FFF,EEE,BBB,,DDD,1973-04-05 22:56,2016-08-19 8:05,0.494011063,3,0,0.0,0.0,1,20170409,201704,valid
8399,2017-04-09 21:17,3.780933993,1.8838923269999999,,5.917790753999999,5.518288547999999,3.703733993,1.895492327,BBB,BBB,AAA,,CCC,1942-01-14 1:02,2017-03-13 2:27,0.884502917,4,0,0.0,0.0,1,20170409,201704,test
8400,2017-04-09 21:26,0.340079866,0.210964326,0.892422591,,,0.37667986600000003,0.105364326,FFF,EEE,BBB,DDD,DDD,1930-04-25 17:03,2016-11-28 15:07,0.07979553,3,0,0.0,0.0,1,20170409,201704,test
8401,2017-04-09 21:34,0.500889503,0.86120008,,,0.691725439,0.6456895029999999,1.01240008,CCC,FFF,BBB,,DDD,1970-05-28 17:34,2016-08-03 15:14,0.27249403699999997,4,0,1.0,1.0,1,20170409,201704,valid
8402,2017-04-09 21:34,1.469564088,5.12227096,3.2314126539999997,,,1.562564088,5.14507096,III,DDD,BBB,,BBB,1984-11-06 3:25,2017-02-15 8:34,0.775927033,5,0,0.0,0.0,1,20170409,201704,train
8403,2017-04-09 21:59,0.393871188,1.289912623,1.3386859759999998,1.633730933,0.598355302,0.45907118799999996,1.3725126230000002,FFF,GGG,CCC,,,1946-01-03 7:26,2016-12-24 14:19,0.462211356,1,0,1.0,0.0,1,20170409,201704,test
8404,2017-04-09 22:13,1.197658918,1.678663078,0.423285205,,0.15522133,1.170258918,1.801463078,GGG,III,CCC,DDD,EEE,1942-12-29 15:10,2016-05-12 13:08,0.275318637,4,1,,,0,20170409,201704,train
8405,2017-04-09 22:14,1.28957024,0.340281503,0.381028551,1.5843930240000001,2.140551056,1.11077024,0.286481503,EEE,EEE,CCC,CCC,CCC,1952-12-09 1:32,2017-03-01 12:10,0.574804801,3,0,0.0,0.0,1,20170409,201704,train
8406,2017-04-09 22:15,1.3011191579999999,1.7522856740000001,1.271672667,0.737698913,0.9586972440000001,1.169919158,1.6918856740000001,FFF,GGG,CCC,CCC,AAA,1943-04-21 8:57,2016-12-01 0:03,0.45663006,5,1,,,0,20170409,201704,test
