ID,DATETIME,INTERNAL,TELCO_A,TELCO_B,BUREAU_X,BUREAU_Y,BUREAU_Y_STATUS,UTILITY,DEVICE,APPROVED,FPD30
109384,2017-02-26 13:32:04,1.1654636764276696,,62.0,,,NO-ASK,GOOD,,1.0,0.0
109385,2017-02-26 13:34:09,1.362384964184508,0.18603556959796075,,,,NO-ASK,N/A,,0.0,
109386,2017-02-26 13:39:31,2.624932998696631,0.08827634019162833,,300.0,0.9151587733924436,HIT,ERROR,,1.0,0.0
109387,2017-02-26 13:39:44,2.1610343855897307,,63.0,,0.9457820340833126,HIT,N/A,,1.0,0.0
109388,2017-02-26 13:46:31,2.5120597575062686,0.06569765966660368,,312.0,,NO-ASK,NEW,,1.0,1.0
109389,2017-02-26 13:52:04,2.366583698299555,,67.0,,,NO-ASK,NEW,,1.0,0.0
109390,2017-02-26 14:04:43,2.711397996527775,0.06985388737702813,,,0.9346522696618355,HIT,N/A,,0.0,
109391,2017-02-26 14:17:21,2.305901035987216,,,-2.0,0.9840307349595425,HIT,DEBTOR,,1.0,0.0
109392,2017-02-26 14:33:44,0.6995632719758911,,,310.0,,NO-ASK,DEBTOR,,0.0,
109393,2017-02-26 14:34:01,1.9729454919648282,,61.0,,,NO-ASK,GOOD,,0.0,
109394,2017-02-26 14:41:04,1.5108814983435388,0.045967681474739286,,-2.0,,NO-ASK,NEW,,0.0,
109395,2017-02-26 14:56:39,2.357445541996079,,62.0,-2.0,0.8942423663122756,HIT,N/A,,1.0,0.0
109396,2017-02-26 14:57:31,2.717586931984196,0.07694246131087268,,311.0,,NO-HIT,N/A,,1.0,0.0
109397,2017-02-26 15:05:53,0.36538561696001964,,57.0,-1.0,0.9165312603501122,HIT,ERROR,,0.0,
109398,2017-02-26 15:17:44,1.2419525347872686,,57.0,,0.9293946522201849,HIT,NEW,,0.0,
109399,2017-02-26 15:27:13,1.6615563610829835,0.04160560282336889,,,0.8172521642567269,HIT,GOOD,,1.0,0.0
109400,2017-02-26 15:39:55,3.005501421725847,,63.0,-2.0,0.8259312416796892,HIT,DEBTOR,,1.0,0.0
109401,2017-02-26 15:40:07,2.530705156148419,,61.0,297.0,,NO-ASK,N/A,,1.0,1.0
109402,2017-02-26 15:56:57,1.5004572046199882,,63.0,,,NO-HIT,ERROR,,1.0,0.0
109403,2017-02-26 16:09:24,1.7718303397797763,0.0744965480657599,,-1.0,0.9048140582021298,HIT,DEBTOR,,1.0,1.0
109404,2017-02-26 16:15:57,2.439289883696766,0.08299015241191443,,,,NO-ASK,ERROR,,1.0,0.0
109405,2017-02-26 16:17:55,2.463907560384961,,60.0,,0.8972611743305734,HIT,ERROR,,0.0,
109406,2017-02-26 16:30:55,2.093536375501405,,60.0,-2.0,,NO-ASK,DEBTOR,,0.0,
109407,2017-02-26 16:39:07,1.3163393958806797,0.13628494041579442,,-1.0,0.9338676327894236,HIT,GOOD,,0.0,
109408,2017-02-26 16:52:25,1.94533322436981,0.15104034655453302,,301.0,,NO-HIT,ERROR,,1.0,0.0
109409,2017-02-26 17:09:14,2.199984665364734,0.07803756672578965,,-2.0,,NO-ASK,GOOD,,1.0,0.0
109410,2017-02-26 17:21:35,1.961678919286278,,59.0,,,NO-ASK,GOOD,,1.0,1.0
109411,2017-02-26 17:29:19,4.702720856219063,,63.0,,,NO-ASK,N/A,,1.0,0.0
109412,2017-02-26 17:31:52,3.0480250270530918,0.06876143039851912,,,0.9085425981158579,HIT,DEBTOR,,1.0,0.0
109413,2017-02-26 17:47:35,2.6036124851753604,,58.0,295.0,,NO-ASK,N/A,,1.0,0.0
109414,2017-02-26 17:50:47,2.2012015005988186,,57.0,282.0,,NO-HIT,GOOD,,1.0,0.0
109415,2017-02-26 18:05:49,4.9492008318203675,0.08650615687885888,,299.0,0.9533488984196854,HIT,GOOD,,1.0,0.0
109416,2017-02-26 18:10:13,2.750100488438074,0.06504171572049988,,-2.0,,NO-ASK,N/A,,1.0,0.0
109417,2017-02-26 18:11:22,3.7469224722511587,0.03824925411181557,,,0.9461461168118247,HIT,N/A,,1.0,0.0
109418,2017-02-26 18:16:40,2.430292483065238,,59.0,303.0,,NO-ASK,GOOD,,1.0,0.0
109419,2017-02-26 18:26:44,2.981482920828873,,64.0,288.0,,NO-HIT,DEBTOR,,1.0,0.0
109420,2017-02-26 18:28:55,4.643672621045271,0.14536761122086472,,-1.0,,NO-ASK,GOOD,,1.0,0.0
109421,2017-02-26 18:35:28,2.595896360410781,0.11103794653782717,,,,NO-ASK,NEW,,1.0,0.0
109422,2017-02-26 18:40:55,3.1268407281447996,,58.0,-1.0,0.9382883716112271,HIT,DEBTOR,,1.0,1.0
109423,2017-02-26 18:53:31,2.2379163441175116,,63.0,299.0,,NO-ASK,ERROR,,1.0,0.0
109424,2017-02-26 19:10:34,2.685850858056349,,59.0,-1.0,,NO-ASK,GOOD,,1.0,0.0
109425,2017-02-26 19:25:38,3.696526402475651,,,,0.9648137123499729,HIT,N/A,,1.0,0.0
109426,2017-02-26 19:32:57,2.8626536850744086,,62.0,,,NO-HIT,NEW,,1.0,0.0
109427,2017-02-26 19:36:25,3.264587564494724,,62.0,-2.0,,NO-ASK,N/A,,1.0,0.0
109428,2017-02-26 19:44:11,1.841133401811163,,,,0.9551125100769112,HIT,GOOD,,1.0,0.0
109429,2017-02-26 19:56:17,2.1804022084186303,,61.0,-1.0,,NO-ASK,GOOD,,0.0,
109430,2017-02-26 20:05:20,0.8752961956728296,0.047201759516123154,,-1.0,,NO-ASK,GOOD,,1.0,0.0
109431,2017-02-26 20:15:07,1.8672278829439408,,59.0,,,NO-ASK,N/A,,1.0,0.0
109432,2017-02-26 20:17:28,2.2173619453265174,0.09082079247959263,,288.0,0.9482163134608846,HIT,NEW,,1.0,0.0
109433,2017-02-26 20:20:45,2.607535345403128,0.067297433487708,,,,NO-ASK,N/A,,0.0,
109434,2017-02-26 20:26:30,1.3061437122998607,0.08083282042597295,,,0.9124008036902581,HIT,GOOD,,1.0,0.0
109435,2017-02-26 20:29:45,0.35288945272725775,0.060086310043159896,,,0.9561386346827103,HIT,N/A,,1.0,0.0
109436,2017-02-26 20:38:26,1.4007654791030286,,58.0,321.0,0.9152159620629376,HIT,N/A,,0.0,
109437,2017-02-26 20:49:45,1.7500356149795366,,63.0,,,NO-ASK,GOOD,,1.0,0.0
109438,2017-02-26 21:00:58,3.4651059441310723,,60.0,,0.8721232709213393,HIT,N/A,,1.0,0.0
109439,2017-02-26 21:02:40,1.2297677744093631,,,,,NO-ASK,N/A,,1.0,0.0
109440,2017-02-26 21:14:56,3.561810017184737,,61.0,,,NO-ASK,N/A,,1.0,0.0
109441,2017-02-26 21:29:24,3.8809774475330734,0.08991265398183013,,-1.0,0.9540814968530553,HIT,DEBTOR,,1.0,0.0
109442,2017-02-26 21:30:01,2.2471046847615437,,62.0,303.0,,NO-ASK,GOOD,,1.0,0.0
109443,2017-02-26 21:36:19,1.3553960009954373,,67.0,,,NO-ASK,ERROR,,1.0,0.0
109444,2017-02-26 21:44:09,0.9561031513349794,,63.0,-2.0,,NO-ASK,N/A,,0.0,
109445,2017-02-26 21:57:54,3.501070575648825,0.06600000919357352,,,0.9162492022492942,HIT,ERROR,,1.0,0.0
109446,2017-02-26 22:06:41,3.350474036709417,,66.0,-2.0,,NO-ASK,N/A,,1.0,0.0
109447,2017-02-26 22:13:19,2.9994376085518093,,60.0,,,NO-ASK,DEBTOR,,0.0,
109448,2017-02-26 22:24:13,1.1532983519972364,,64.0,-1.0,0.8690400306519895,HIT,N/A,,1.0,0.0
109449,2017-02-26 22:31:16,2.304071013089703,,69.0,-1.0,,NO-ASK,GOOD,,1.0,1.0
109450,2017-02-26 22:40:57,2.667016619734327,,60.0,-2.0,,NO-ASK,NEW,,1.0,0.0
109451,2017-02-26 22:43:32,1.7281318307033504,,66.0,,0.9325341298383564,HIT,N/A,,1.0,0.0
109452,2017-02-26 22:58:05,3.1042895032757998,0.05809085544260795,,,0.9175551084596785,HIT,DEBTOR,,1.0,0.0
109453,2017-02-26 22:58:20,2.775927145405358,,63.0,304.0,0.9171219889273918,HIT,N/A,,1.0,0.0
109454,2017-02-26 23:14:55,3.0483771433350455,0.1531940851820771,,,,NO-ASK,N/A,,1.0,0.0
109455,2017-02-26 23:18:22,2.6816509242290456,,62.0,289.0,,NO-ASK,N/A,,1.0,0.0
109456,2017-02-26 23:28:29,2.1349910788238824,,62.0,,,NO-ASK,DEBTOR,,0.0,
109457,2017-02-26 23:28:53,2.2964877120631377,,,308.0,,NO-ASK,N/A,,0.0,
109458,2017-02-26 23:31:11,3.1236970786275906,,64.0,302.0,0.9691312721207589,HIT,N/A,,1.0,0.0
109459,2017-02-26 23:44:08,4.559193649978315,,,268.0,,NO-ASK,N/A,,1.0,0.0
109460,2017-02-27 00:00:07,2.2345304907494383,,62.0,,0.891674503981406,HIT,N/A,,1.0,0.0
109461,2017-02-27 00:04:02,2.4858899945959667,0.055380399140000924,,-2.0,0.816894502259449,HIT,N/A,,0.0,
109462,2017-02-27 00:08:15,2.679847382915677,0.09061889003612311,,311.0,,NO-ASK,ERROR,,1.0,0.0
109463,2017-02-27 00:10:55,3.095638962944078,0.07465433448812797,,320.0,0.9590934268349309,HIT,N/A,,1.0,0.0
109464,2017-02-27 00:20:36,4.169009816309381,,60.0,,,NO-ASK,GOOD,,1.0,0.0
109465,2017-02-27 00:37:32,3.725169297351771,,,-1.0,0.9146068520350134,HIT,NEW,,1.0,0.0
109466,2017-02-27 00:38:49,4.001740103580214,0.040295796154179886,,-1.0,,NO-ASK,N/A,,1.0,0.0
109467,2017-02-27 00:40:51,3.6159510454920505,0.06801172930040333,,313.0,,NO-ASK,DEBTOR,,1.0,0.0
109468,2017-02-27 00:55:39,1.8848263861016836,,63.0,,0.9088359899987322,HIT,N/A,,1.0,0.0
109469,2017-02-27 01:04:11,3.4463105466436237,,62.0,,0.8812313736959418,HIT,DEBTOR,,0.0,
109470,2017-02-27 01:19:50,2.210043735579992,0.08480795135086683,,305.0,,NO-HIT,DEBTOR,,1.0,1.0
109471,2017-02-27 01:26:22,1.4326475733618254,,59.0,,0.9541245173234945,HIT,NEW,,0.0,
109472,2017-02-27 01:37:33,0.45099208004305885,0.033718192627919086,,,0.878001279467429,HIT,DEBTOR,,0.0,
109473,2017-02-27 01:54:13,0.47947720136434835,0.0666827259636742,,-2.0,0.9321147681173667,HIT,GOOD,,1.0,0.0
109474,2017-02-27 02:06:14,1.0197624771641391,0.14596155578867742,,-2.0,,NO-ASK,N/A,,0.0,
109475,2017-02-27 02:14:25,1.5442301011813986,,57.0,,,NO-ASK,GOOD,,0.0,
109476,2017-02-27 02:28:32,2.3786229967729025,,,,0.7295409990629206,HIT,N/A,,0.0,
109477,2017-02-27 02:39:28,3.6932869766291225,0.14219783365856176,,-1.0,,NO-ASK,ERROR,,1.0,0.0
109478,2017-02-27 02:46:03,3.4579500608702114,,61.0,303.0,,NO-ASK,DEBTOR,,1.0,0.0
109479,2017-02-27 02:55:34,2.176401254357444,,63.0,297.0,0.9455561479979867,HIT,GOOD,,1.0,0.0
109480,2017-02-27 03:09:30,3.0804745120838333,0.055970745030252234,,,,NO-ASK,NEW,,1.0,0.0
109481,2017-02-27 03:09:35,2.64037339226574,,63.0,,,NO-ASK,DEBTOR,,0.0,
109482,2017-02-27 03:20:34,3.0193986412779585,0.11924399193959656,,,0.887907856607069,HIT,N/A,,1.0,1.0
109483,2017-02-27 03:36:40,2.410852944479842,0.04633838382119826,,,,NO-ASK,N/A,,1.0,0.0
109484,2017-02-27 03:46:15,4.7615935115530865,0.1695935308951334,,,0.8610663516921157,HIT,DEBTOR,,0.0,
109485,2017-02-27 04:00:14,2.8156366475922447,,62.0,-2.0,,NO-ASK,ERROR,,0.0,
109486,2017-02-27 04:04:21,3.7169819643883777,0.09384084148145333,,,,NO-ASK,N/A,,1.0,0.0
109487,2017-02-27 04:13:19,2.9484210491909137,,60.0,315.0,0.9483515831918735,HIT,GOOD,,1.0,0.0
109488,2017-02-27 04:19:59,3.8562256079652877,,,,0.9417112402833148,HIT,N/A,,1.0,0.0
109489,2017-02-27 04:35:07,3.232917609694539,0.028297382595061316,,305.0,,NO-ASK,N/A,,1.0,0.0
109490,2017-02-27 04:50:24,2.6781983741220294,0.04832674334237519,,-1.0,0.9118127573634847,HIT,GOOD,,1.0,0.0
109491,2017-02-27 04:53:39,3.5814220204620315,,64.0,-1.0,0.9529676777316697,HIT,GOOD,,1.0,0.0
109492,2017-02-27 05:02:47,2.979720966301707,,62.0,,0.9441286694891057,HIT,NEW,,1.0,0.0
109493,2017-02-27 05:09:08,2.5359434017007105,0.08895710467793927,,,,NO-ASK,GOOD,,1.0,0.0
109494,2017-02-27 05:16:36,3.328072818027382,,,-2.0,,NO-HIT,N/A,,1.0,0.0
109495,2017-02-27 05:24:53,2.7391823215075815,,66.0,289.0,,NO-HIT,NEW,,1.0,0.0
109496,2017-02-27 05:34:04,3.4258704298526954,,62.0,-2.0,0.9652029191999791,HIT,NEW,,1.0,0.0
109497,2017-02-27 05:43:21,4.138726559503834,,61.0,299.0,0.9336391052220818,HIT,ERROR,,1.0,0.0
109498,2017-02-27 05:51:07,2.1322666907186654,0.09535253170838442,,,0.8802284153559797,HIT,N/A,,0.0,
109499,2017-02-27 05:52:16,0.8465341014662705,,62.0,,,NO-ASK,ERROR,,1.0,0.0
109500,2017-02-27 05:53:04,2.7517423767284175,,,-2.0,,NO-ASK,DEBTOR,,0.0,
109501,2017-02-27 06:06:07,1.681920045717285,,63.0,317.0,0.972265604810167,HIT,N/A,,1.0,0.0
109502,2017-02-27 06:08:34,3.7701703710779175,,60.0,,,NO-ASK,NEW,,1.0,0.0
109503,2017-02-27 06:17:39,3.0461518472945817,,,,,NO-ASK,DEBTOR,,0.0,
109504,2017-02-27 06:27:24,1.6361601717197125,,62.0,-1.0,0.9535944060476166,HIT,DEBTOR,,0.0,
109505,2017-02-27 06:37:40,1.342866927156816,0.17761924410311647,,-1.0,,NO-ASK,N/A,,1.0,0.0
109506,2017-02-27 06:43:50,2.733273711197098,0.12256904898157761,,,,NO-ASK,GOOD,,1.0,0.0
109507,2017-02-27 06:50:50,1.7036228226021677,,60.0,,0.8839113374537798,HIT,N/A,,1.0,0.0
109508,2017-02-27 07:00:51,2.5456707821695526,,61.0,336.0,,NO-HIT,N/A,,1.0,0.0
109509,2017-02-27 07:09:54,1.2173916597579622,,59.0,306.0,,NO-ASK,GOOD,,0.0,
109510,2017-02-27 07:18:00,4.506717826116338,,65.0,309.0,,NO-ASK,N/A,,1.0,0.0
109511,2017-02-27 07:21:53,2.9812988715008313,0.08797916054431543,,,,NO-ASK,GOOD,,1.0,0.0
109512,2017-02-27 07:35:15,3.182445124057546,0.09966611595302144,,302.0,0.8427241014194295,HIT,N/A,,1.0,0.0
109513,2017-02-27 07:45:42,4.0797271402159225,,66.0,,,NO-ASK,DEBTOR,,1.0,0.0
109514,2017-02-27 07:58:52,2.075872949899641,,61.0,,0.8872899587472926,HIT,ERROR,,0.0,
109515,2017-02-27 08:10:58,4.8856525376156315,,64.0,290.0,,NO-ASK,DEBTOR,,1.0,0.0
109516,2017-02-27 08:23:11,3.325637747381371,,,-1.0,,NO-ASK,GOOD,,1.0,0.0
109517,2017-02-27 08:29:00,2.1996830775001155,0.07713407514327064,,304.0,,NO-ASK,NEW,,1.0,0.0
109518,2017-02-27 08:32:51,1.8952747407362125,,62.0,,0.9481926348507399,HIT,ERROR,,0.0,
109519,2017-02-27 08:36:50,3.445543947889661,,59.0,,,NO-ASK,GOOD,,0.0,
109520,2017-02-27 08:40:37,2.481749792992377,,59.0,,,NO-ASK,GOOD,,1.0,0.0
109521,2017-02-27 08:42:58,2.8202359116989335,,61.0,,0.9391226987187405,HIT,DEBTOR,,1.0,0.0
109522,2017-02-27 08:58:01,1.199342483669,,59.0,303.0,,NO-ASK,NEW,,0.0,
109523,2017-02-27 09:10:52,3.9889427241938904,,60.0,320.0,0.9112728981350394,HIT,N/A,,1.0,0.0
109524,2017-02-27 09:13:34,1.216272937062689,0.09419792853687536,,,,NO-ASK,N/A,,0.0,
109525,2017-02-27 09:16:19,1.059439825023423,,64.0,,,NO-ASK,GOOD,,1.0,0.0
109526,2017-02-27 09:25:58,2.375250078254525,0.055237267017997915,,307.0,,NO-ASK,N/A,,1.0,0.0
109527,2017-02-27 09:30:36,2.327582785569586,,67.0,-1.0,0.9329877096589121,HIT,N/A,,1.0,0.0
109528,2017-02-27 09:31:34,3.017934742083959,,68.0,,0.9571037709981496,HIT,ERROR,,1.0,0.0
109529,2017-02-27 09:40:02,2.932055650632806,0.10827742777201299,,295.0,0.9349199789181108,HIT,NEW,,1.0,0.0
109530,2017-02-27 09:41:55,4.0196424666077455,0.11546306420606978,,325.0,,NO-HIT,N/A,,1.0,0.0
109531,2017-02-27 09:42:49,2.822744771101953,0.061184192441577134,,315.0,,NO-ASK,N/A,,0.0,
109532,2017-02-27 09:47:54,2.992603553463809,0.11414708142555219,,,,NO-ASK,NEW,,1.0,0.0
109533,2017-02-27 09:53:09,1.4467198233060559,0.05888045473293091,,,0.9024363221566296,HIT,GOOD,,1.0,0.0
109534,2017-02-27 10:10:27,2.3213109748450864,,58.0,,,NO-ASK,N/A,,1.0,0.0
109535,2017-02-27 10:20:33,2.6682811011918304,0.13843532567935957,,311.0,0.9494801935624215,HIT,N/A,,0.0,
109536,2017-02-27 10:32:21,1.0171682797172115,0.07513273510003327,,305.0,,NO-ASK,N/A,,0.0,
109537,2017-02-27 10:45:20,2.2172961402020177,,66.0,313.0,0.9279024410306833,HIT,ERROR,,1.0,0.0
109538,2017-02-27 11:02:02,0.39544562766928254,,61.0,-1.0,,NO-ASK,NEW,,0.0,
109539,2017-02-27 11:05:28,1.5265499723680034,,62.0,,,NO-ASK,GOOD,,0.0,
109540,2017-02-27 11:10:36,0.27833854260507007,0.07308527348574867,,309.0,,NO-HIT,N/A,,1.0,0.0
109541,2017-02-27 11:27:29,3.204365791431257,,59.0,307.0,,NO-ASK,ERROR,,1.0,0.0
109542,2017-02-27 11:37:24,4.4169293861790555,,,,0.8357156598253351,HIT,GOOD,,0.0,
109543,2017-02-27 11:53:58,3.4130089990608963,0.060954492239181035,,,,NO-ASK,GOOD,,1.0,0.0
109544,2017-02-27 12:04:27,2.280408594447631,0.0844673911091719,,-1.0,,NO-ASK,ERROR,,0.0,
109545,2017-02-27 12:07:50,1.9730690226272816,0.08652873068341926,,284.0,,NO-ASK,N/A,,1.0,0.0
109546,2017-02-27 12:20:49,2.2060353513538185,,64.0,,,NO-ASK,NEW,,1.0,0.0
109547,2017-02-27 12:22:13,2.6413744520307247,0.16972076896845611,,,0.9567080303836627,HIT,N/A,,1.0,0.0
109548,2017-02-27 12:29:13,3.684642862569342,,65.0,314.0,0.8812045442293922,HIT,ERROR,,1.0,1.0
109549,2017-02-27 12:44:22,2.964032022436448,0.11694447561217147,,,,NO-ASK,GOOD,,0.0,
109550,2017-02-27 12:45:19,1.6374998415250395,,63.0,300.0,,NO-HIT,GOOD,,1.0,0.0
109551,2017-02-27 12:52:49,2.3632912186456467,,,-2.0,0.8967369544335925,HIT,N/A,,1.0,0.0
109552,2017-02-27 12:52:56,2.8807703684572235,0.060300230255604825,,-2.0,,NO-HIT,GOOD,,1.0,0.0
109553,2017-02-27 13:09:14,1.385677888111451,,63.0,,,NO-ASK,NEW,,1.0,1.0
109554,2017-02-27 13:14:18,2.7320714921449274,,63.0,317.0,0.9001552919023255,HIT,GOOD,,1.0,0.0
109555,2017-02-27 13:26:18,3.352770951129896,,,,,NO-ASK,NEW,,0.0,
109556,2017-02-27 13:33:09,1.755740519315044,,62.0,,,NO-ASK,DEBTOR,,0.0,
109557,2017-02-27 13:38:35,0.4326350677413761,0.1358725017086273,,,,NO-ASK,GOOD,,0.0,
109558,2017-02-27 13:42:59,2.0273068200760167,0.03968298288092198,,,,NO-ASK,ERROR,,1.0,1.0
109559,2017-02-27 13:45:12,1.6554547737676202,,60.0,322.0,,NO-HIT,DEBTOR,,1.0,0.0
109560,2017-02-27 14:00:08,2.9472498505688898,,60.0,290.0,,NO-ASK,GOOD,,1.0,0.0
109561,2017-02-27 14:02:32,3.381135656477417,0.06353411034706113,,,,NO-HIT,N/A,,1.0,0.0
109562,2017-02-27 14:10:57,2.7027356194802956,,65.0,,,NO-ASK,NEW,,1.0,0.0
109563,2017-02-27 14:25:28,2.5137018716555537,0.18181746635465312,,,,NO-ASK,N/A,,1.0,0.0
109564,2017-02-27 14:39:40,1.0111058280036596,,,,0.9616488640594998,HIT,N/A,,0.0,
109565,2017-02-27 14:44:03,1.4567920373037258,0.13221019728787098,,,,NO-ASK,GOOD,,1.0,1.0
109566,2017-02-27 14:45:00,3.0151545797966297,,62.0,,0.9093578439621325,HIT,DEBTOR,,0.0,
109567,2017-02-27 14:57:35,1.5443571144065846,,66.0,321.0,,NO-HIT,GOOD,,1.0,0.0
109568,2017-02-27 15:14:26,2.7558379651115272,0.09960530853783811,,,,NO-ASK,N/A,,0.0,
109569,2017-02-27 15:29:48,3.8210193659084086,0.06223081517478646,,-1.0,0.8920993828162535,HIT,GOOD,,0.0,
109570,2017-02-27 15:43:00,1.6831228332315837,,66.0,,,NO-HIT,NEW,,1.0,0.0
109571,2017-02-27 15:57:41,2.7451076633405616,,58.0,-2.0,,NO-HIT,GOOD,,1.0,0.0
109572,2017-02-27 16:14:00,2.123263731734261,0.14754542591070707,,,,NO-ASK,NEW,,1.0,0.0
109573,2017-02-27 16:27:10,4.4774987581093715,0.12711925263912782,,,0.8942852033992811,HIT,ERROR,,1.0,0.0
109574,2017-02-27 16:44:06,4.212431615177241,0.0478710832496424,,-2.0,0.8803085698696274,HIT,GOOD,,1.0,0.0
109575,2017-02-27 16:46:13,1.8322931980547537,,60.0,,0.9321677753006032,HIT,NEW,,0.0,
109576,2017-02-27 17:00:22,1.0249672360921616,0.07298928415575023,,303.0,0.9454663357995579,HIT,GOOD,,1.0,0.0
109577,2017-02-27 17:07:21,4.643478534804067,,61.0,,,NO-HIT,ERROR,,1.0,0.0
109578,2017-02-27 17:07:39,1.6845765473029317,0.07680385275210067,,-1.0,,NO-ASK,N/A,,0.0,
109579,2017-02-27 17:21:27,1.4843407854960828,0.08214630262353151,,,,NO-ASK,N/A,,0.0,
109580,2017-02-27 17:34:57,3.096662354096477,,66.0,-2.0,0.9187003575127963,HIT,N/A,,1.0,0.0
109581,2017-02-27 17:46:18,4.410171888747221,0.03924343786512863,,,,NO-ASK,ERROR,,0.0,
109582,2017-02-27 17:48:49,0.8008431156112246,,60.0,327.0,,NO-ASK,GOOD,,0.0,
109583,2017-02-27 17:50:16,2.5815837280399734,,64.0,,,NO-ASK,N/A,,1.0,0.0
109584,2017-02-27 18:03:43,2.5053080139967236,,,,0.9346769248211841,HIT,NEW,,1.0,0.0
109585,2017-02-27 18:16:06,1.808879423197063,,66.0,303.0,,NO-ASK,ERROR,,1.0,0.0
109586,2017-02-27 18:25:35,2.7287482107644467,,65.0,-1.0,0.9158238995105134,HIT,DEBTOR,,1.0,0.0
109587,2017-02-27 18:35:31,2.965850327006672,,59.0,325.0,,NO-ASK,ERROR,,1.0,0.0
109588,2017-02-27 18:41:06,1.9427163266412248,0.10564917534648044,,,0.9135443929097313,HIT,ERROR,,0.0,
109589,2017-02-27 18:47:27,2.6953653837920455,0.06360636390722152,,306.0,,NO-ASK,NEW,,0.0,
109590,2017-02-27 19:01:02,3.3354734624929474,,64.0,-2.0,0.9305078748945037,HIT,N/A,,1.0,0.0
109591,2017-02-27 19:11:36,0.7616511725341272,0.0350325117684952,,,,NO-ASK,ERROR,,1.0,0.0
109592,2017-02-27 19:21:45,3.356687065823012,0.11039176782633509,,313.0,0.8781388976994594,HIT,NEW,,0.0,
109593,2017-02-27 19:38:26,2.289691439088922,0.04864949811864194,,,,NO-ASK,GOOD,,1.0,0.0
109594,2017-02-27 19:53:47,2.164124801192924,,58.0,308.0,,NO-ASK,DEBTOR,,0.0,
109595,2017-02-27 20:08:15,2.5432557469110875,,62.0,-1.0,,NO-ASK,N/A,,0.0,
109596,2017-02-27 20:13:47,2.711814448753371,,65.0,,0.8853368808781039,HIT,GOOD,,1.0,1.0
109597,2017-02-27 20:22:50,3.072472555833054,,61.0,302.0,,NO-ASK,DEBTOR,,1.0,0.0
109598,2017-02-27 20:32:38,2.133883327409318,,58.0,,,NO-ASK,ERROR,,0.0,
109599,2017-02-27 20:49:35,0.9785279228923505,,,,,NO-ASK,GOOD,,1.0,0.0
109600,2017-02-27 21:02:23,3.833152199852803,,,,0.8715459325207703,HIT,ERROR,,0.0,
109601,2017-02-27 21:10:15,1.2713605214702617,0.08512881029081099,,,,NO-ASK,N/A,,1.0,0.0
109602,2017-02-27 21:13:05,2.1019396107964234,,61.0,,,NO-ASK,N/A,,0.0,
109603,2017-02-27 21:14:32,1.3008847297487158,0.060044025178886185,,,0.9597852220108476,HIT,GOOD,,1.0,0.0
109604,2017-02-27 21:20:34,3.0297156921242347,,61.0,316.0,,NO-ASK,GOOD,,1.0,0.0
109605,2017-02-27 21:23:49,1.6093360362924223,,63.0,-1.0,0.8651647344464094,HIT,DEBTOR,,0.0,
109606,2017-02-27 21:35:32,3.791322192520668,,62.0,306.0,,NO-ASK,N/A,,1.0,0.0
109607,2017-02-27 21:41:42,2.1797909865941305,,62.0,,,NO-ASK,NEW,,0.0,
109608,2017-02-27 21:55:30,2.3559388953521254,0.0813840450908434,,,,NO-ASK,NEW,,1.0,0.0
109609,2017-02-27 21:56:17,1.924329959384404,,65.0,,,NO-ASK,DEBTOR,,0.0,
109610,2017-02-27 21:56:18,1.580380328473711,,61.0,295.0,,NO-ASK,N/A,,1.0,0.0
109611,2017-02-27 22:09:42,3.998555321072769,,62.0,329.0,,NO-ASK,GOOD,,1.0,0.0
109612,2017-02-27 22:21:32,2.686643027221057,0.0785406330962165,,-1.0,,NO-ASK,GOOD,,1.0,0.0
109613,2017-02-27 22:31:49,1.962824674824943,0.08258097884378224,,312.0,,NO-ASK,N/A,,1.0,0.0
109614,2017-02-27 22:46:18,2.6973702042399026,,64.0,323.0,,NO-ASK,NEW,,1.0,0.0
109615,2017-02-27 22:49:19,0.5414757203078486,0.13249685890874707,,-1.0,0.9243059862034139,HIT,ERROR,,1.0,0.0
109616,2017-02-27 23:00:11,3.5815996867488504,,67.0,,,NO-ASK,NEW,,1.0,0.0
109617,2017-02-27 23:14:03,1.533925359026515,,64.0,324.0,0.9251495955732355,HIT,N/A,,0.0,
109618,2017-02-27 23:24:11,1.6677480773275293,0.0318631363793892,,,,NO-HIT,N/A,,1.0,0.0
109619,2017-02-27 23:30:18,2.9174491077348756,,67.0,,,NO-ASK,DEBTOR,,1.0,0.0
109620,2017-02-27 23:39:41,2.2438282603925077,,60.0,-1.0,0.9624585552070523,HIT,N/A,,0.0,
109621,2017-02-27 23:56:01,3.495796757676501,,,,,NO-ASK,N/A,,0.0,
109622,2017-02-28 00:00:38,2.4574291099313013,,60.0,308.0,0.9574248276031317,HIT,N/A,,1.0,0.0
109623,2017-02-28 00:07:50,3.2820196181620753,0.06274193829165209,,304.0,,NO-ASK,NEW,,1.0,0.0
109624,2017-02-28 00:20:47,3.6864341941808125,0.07150888053138504,,,,NO-ASK,ERROR,,1.0,0.0
109625,2017-02-28 00:35:37,1.906849832380481,,59.0,-2.0,,NO-ASK,ERROR,,1.0,0.0
109626,2017-02-28 00:38:58,2.900423775950148,0.09503214945806948,,298.0,,NO-ASK,GOOD,,1.0,0.0
109627,2017-02-28 00:43:38,2.7394072925233828,0.15527712198165156,,309.0,,NO-HIT,N/A,,1.0,0.0
